Campaign_ID,Budget,Clicks,CTR,CPC_raw,Conversions,CPA_raw,CVR,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,CPC,CPA,Log_CTR,Log_Conversions,Log_Revenue,Log_ROAS,Log_CPC,Log_CPA,year,month,day,weekday,dayofyear,RPC
C3302,7120,1852,0.6754,3.84,904,7.88,0.4881,20,Instagram,Video,45-54,Female,North America,169952,7262.4,23.4,2024-10-16,2742,3.9213822894168464,8.03362831858407,0.516051942737572,6.807934943699926,12.043277207219125,3.1945831322991562,1.5935894441777814,2.2009540938781846,2024,10,16,2,290,188.0
C2103,4890,525,0.0789,9.31,193,25.34,0.3676,22,Google,Text,18-24,Male,Europe,28564,4792.2,5.96,2024-06-14,6653,9.128,24.830051813471503,0.07594200357515736,5.267858159063328,10.259937471158564,1.9401794743463283,2.3153038654018205,3.251538613047336,2024,6,14,4,166,148.0
C8033,3780,233,0.0465,16.22,94,40.21,0.4034,29,Google,Video,25-34,Female,Europe,15322,3780.0,4.05,2024-04-29,5010,16.223175965665234,40.212765957446805,0.04545126290391737,4.553876891600541,9.637110246578176,1.6193882432872684,2.846255916701216,3.718748061696937,2024,4,29,0,120,163.0
C7315,6290,883,0.1647,7.12,407,15.45,0.4609,23,YouTube,Video,45-54,Female,Asia,66748,5975.5,11.17,2024-12-19,5361,6.76727066817667,14.681818181818182,0.15246354312646912,6.0112671744041615,11.108694594876868,2.498973906999436,2.0499188373145016,2.7525019636730437,2024,12,19,3,354,164.0
C8114,6940,717,0.1474,9.68,341,20.35,0.4756,17,Facebook,Text,18-24,Male,Europe,21483,7287.0,2.95,2024-03-31,4864,10.163179916317992,21.36950146627566,0.13749851318563364,5.834810737062605,9.97506375102535,1.3737155789130306,2.4126208551040036,3.107698489436793,2024,3,31,6,91,63.0
C9125,6820,569,0.0638,11.99,186,36.67,0.3269,19,Instagram,Carousel,35-44,Female,Asia,25668,6956.4,3.69,2024-02-12,8918,12.225659050966607,37.4,0.06184740332608015,5.231108616854587,10.15303931712664,1.5454325824581878,2.582158810224187,3.648057459593681,2024,2,12,0,43,138.0
C4469,2700,384,0.0714,7.03,172,15.7,0.4479,27,Facebook,Text,55+,Male,Europe,20124,2592.0,7.76,2024-05-07,5378,6.75,15.069767441860465,0.06896620446472292,5.153291594497779,9.909718102286764,2.1701959049483,2.0476928433652555,2.7769397080741074,2024,5,7,1,128,117.0
C1444,7910,1520,0.7415,5.2,305,25.93,0.2007,19,Instagram,Image,18-24,Female,Europe,57340,7910.0,7.25,2024-06-18,2049,5.203947368421052,25.934426229508198,0.5547468108239189,5.723585101952381,10.956771179117867,2.1102132003465894,1.825185761787181,3.293405253863957,2024,6,18,1,170,188.0
C5373,3100,533,0.2777,5.82,357,8.68,0.6698,24,YouTube,Video,45-54,Other,South America,68187,2976.0,22.91,2024-07-27,1919,5.583489681050657,8.336134453781513,0.24506158661514044,5.8805329864007,11.130023875270815,3.1742967814702334,1.8845649514173706,2.2338922965281007,2024,7,27,5,209,191.0
C2284,8750,1345,0.2035,6.51,270,32.41,0.2007,8,Instagram,Video,55+,Male,North America,19170,8662.5,2.21,2025-02-05,6609,6.440520446096654,32.083333333333336,0.18523397824098958,5.602118820879701,9.861153999520049,1.1662709371419244,2.0069407988307892,3.4990296308991904,2025,2,5,2,36,71.0
C5932,9050,1356,0.1913,6.67,837,10.81,0.6173,30,Facebook,Text,45-54,Male,South America,32643,9412.0,3.47,2024-07-05,7088,6.941002949852507,11.244922341696535,0.17504514782317843,6.731018100482083,10.393416350589133,1.4973884086254776,2.0720395833841683,2.5051113483420875,2024,7,5,4,187,39.0
C1269,9680,1633,0.8157,5.93,653,14.82,0.3999,24,LinkedIn,Carousel,35-44,Male,Europe,85543,10067.2,8.5,2024-09-27,2001,6.164849969381507,15.416845329249618,0.5964710682944842,6.483107351457199,11.356786142436492,2.2512917986064953,1.9691871216863754,2.7983079618907456,2024,9,27,4,271,131.0
C8433,9780,725,0.0734,13.49,584,16.75,0.8055,10,Facebook,Carousel,35-44,Female,Asia,98696,9388.8,10.51,2024-08-20,9877,12.950068965517241,16.076712328767123,0.07083118076059143,6.371611847231857,11.499809829822853,2.4432162227337915,2.635484452019831,2.8377156832263593,2024,8,20,1,233,169.0
C4957,2340,470,0.058,4.98,38,61.58,0.0809,29,Facebook,Carousel,18-24,Other,South America,6232,2410.2,2.59,2024-06-27,8103,5.128085106382978,63.426315789473676,0.05638033343610764,3.6635616461296463,8.73761303680885,1.2781522025001875,1.812882320459178,4.165522179915026,2024,6,27,3,179,164.0
C6303,9900,1513,0.1692,6.54,1512,6.55,0.9993,12,Google,Text,35-44,Male,Asia,175392,9999.0,17.54,2024-10-14,8942,6.608724388631857,6.613095238095238,0.1563197542549538,7.321849713788356,12.07478444934391,2.919930560137709,2.0292955347788477,2.0298698221755838,2024,10,14,0,288,116.0
C6667,4250,1877,0.2694,2.26,315,13.49,0.1678,30,Instagram,Image,18-24,Female,North America,34965,4420.0,7.91,2024-06-21,6967,2.3548215237080448,14.031746031746032,0.23854434789023266,5.755742213586912,10.462131439757595,2.187174241482718,1.2103985719022339,2.7101643667945456,2024,6,21,4,173,111.0
C3885,3670,561,0.4456,6.54,10,367.0,0.0178,23,YouTube,Video,35-44,Female,Africa,1540,3486.5,0.44,2024-07-19,1258,6.214795008912656,348.65,0.3685244602958817,2.3978952727983707,7.340186835320115,0.3646431135879093,1.976133780029094,5.856932654149876,2024,7,19,4,201,154.0
C7293,4450,1899,0.2029,2.34,307,14.5,0.1617,24,Google,Text,18-24,Other,Europe,52497,4361.0,12.04,2024-06-04,9359,2.2964718272775144,14.205211726384364,0.18473530801788987,5.730099782973574,10.868530352615977,2.5680215564985067,1.1928527532818582,2.7216382458192494,2024,6,4,1,156,171.0
C1214,7260,1485,0.4104,4.89,1405,5.17,0.9461,27,Instagram,Carousel,18-24,Female,North America,126450,7477.8,16.91,2024-05-05,3618,5.035555555555556,5.322277580071175,0.3438733521015234,7.2485040723706105,11.747610160330977,2.8853592160726205,1.7976679059142213,1.8440795198322584,2024,5,5,6,126,90.0
C3571,2570,1889,0.1984,1.36,340,7.56,0.18,27,Instagram,Video,45-54,Female,Asia,28220,2621.4,10.77,2024-10-13,9521,1.387718369507676,7.71,0.180987333780818,5.831882477283517,10.247821660640062,2.4655539212721855,0.8703382528583385,2.1644717908644115,2024,10,13,6,287,83.0
C9108,8440,401,0.07,21.05,258,32.71,0.6434,12,Google,Text,55+,Female,Asia,33540,8018.0,4.18,2024-10-29,5728,19.99501246882793,31.07751937984496,0.06765864847381481,5.556828061699537,10.420523850078832,1.6448050562713916,3.044284908031095,3.468155453943816,2024,10,29,1,303,130.0
C6011,2520,1060,0.2028,2.38,258,9.77,0.2434,23,YouTube,Text,45-54,Other,Asia,36636,2570.4,14.25,2024-05-04,5226,2.4249056603773584,9.96279069767442,0.18465217213223697,5.556828061699537,10.508813937706645,2.7245795030534206,1.2310739269194644,2.3945068748084686,2024,5,4,5,125,142.0
C7131,6820,1429,0.1432,4.77,692,9.86,0.4843,17,Facebook,Carousel,25-34,Female,North America,125944,7161.0,17.59,2024-12-06,9979,5.011196641007698,10.348265895953757,0.1338313476335206,6.541029999189903,11.743600582699784,2.922623801733353,1.7936238370484336,2.429064947757205,2024,12,6,4,341,182.0
C9947,7810,227,0.0237,34.41,173,45.14,0.7621,29,Google,Carousel,55+,Female,Africa,6401,8044.3,0.8,2024-05-27,9578,35.43744493392071,46.498843930635836,0.023423514943588054,5.159055299214529,8.764365720529808,0.5877866649021191,3.59559695286211,3.860705372442011,2024,5,27,0,148,37.0
C5359,7890,319,0.176,24.73,163,48.4,0.511,9,Instagram,Text,55+,Male,North America,25428,7811.1,3.26,2024-03-06,1812,24.486206896551725,47.92085889570552,0.16211884947643518,5.099866427824199,10.143645534009467,1.449269160281279,3.238137399804367,3.8902038678133652,2024,3,6,2,66,156.0
C9481,8420,434,0.046,19.4,362,23.26,0.8341,18,Instagram,Video,45-54,Female,North America,11946,8167.4,1.46,2024-12-16,9434,18.81889400921659,22.561878453038673,0.044973365642731154,5.8944028342648505,9.388235479817224,0.9001613499442714,2.9866357255899008,3.1596300862094284,2024,12,16,0,351,33.0
C6120,6220,1733,0.2771,3.59,1229,5.06,0.7092,21,LinkedIn,Text,25-34,Female,South America,106923,6282.2,17.02,2024-05-15,6254,3.6250432775533756,5.111635475996745,0.24459188252007932,7.114769448366463,11.579873580701598,2.8914822521801917,1.5314857282294472,1.810194409378303,2024,5,15,2,136,87.0
C9158,4920,189,0.0266,26.03,154,31.95,0.8148,22,LinkedIn,Image,18-24,Female,North America,29876,5116.8,5.84,2025-01-30,7105,27.073015873015873,33.225974025974025,0.026252371144065742,5.043425116919247,10.304844232599748,1.922787731634459,3.334808825750102,3.532984830257468,2025,1,30,3,30,194.0
C8696,3850,1207,0.2009,3.19,306,12.58,0.2535,18,Instagram,Video,35-44,Male,South America,22644,3811.5,5.94,2024-08-14,6007,3.1578293289146644,12.455882352941176,0.18307127568450057,5.726847747587197,10.027694355990315,1.937301774518713,1.4249931421563233,2.5994163600994145,2024,8,14,2,227,74.0
C5073,2160,587,0.0884,3.68,438,4.93,0.7462,12,LinkedIn,Carousel,45-54,Female,South America,79716,2116.8,37.66,2024-09-21,6640,3.606132879045997,4.832876712328767,0.08470872792695418,6.0844994130751715,11.286238141907653,3.654805473780185,1.5273886501022087,1.763510311310988,2024,9,21,5,265,182.0
C6703,4900,1429,0.1764,3.43,289,16.96,0.2022,7,Google,Video,35-44,Female,Africa,40460,5145.0,7.86,2024-11-05,8100,3.600419874037789,17.802768166089965,0.16245892769770293,5.66988092298052,10.608093826184968,2.1815467646169897,1.5261475762942973,2.9340041018738607,2024,11,5,1,310,140.0
C8955,6740,537,0.0583,12.55,50,134.8,0.0931,16,Google,Text,25-34,Other,Africa,2700,6537.8,0.41,2024-08-10,9210,12.174674115456238,130.756,0.056663847117541744,3.9318256327243257,7.901377353792616,0.3435897043900769,2.578296359051774,4.880951727181485,2024,8,10,5,223,54.0
C5956,5180,1491,0.1646,3.47,1467,3.53,0.9839,18,LinkedIn,Video,45-54,Other,North America,281664,5180.0,54.38,2024-02-26,9058,3.4741784037558685,3.531015678254942,0.1523776804208825,7.291656209174461,12.54847370049393,4.014218517742816,1.498322737944777,1.5109461258986001,2024,2,26,0,57,192.0
C9257,6730,1510,0.2319,4.46,1293,5.2,0.8563,22,Instagram,Carousel,45-54,Other,North America,98268,6999.2,14.04,2024-09-23,6511,4.63523178807947,5.413147718484145,0.20855769298579135,7.165493475060845,11.495463895259107,2.7107133185216936,1.7290382802889812,1.8583502141263206,2024,9,23,0,267,76.0
C5172,9460,1056,0.1091,8.96,589,16.06,0.5578,23,Google,Image,35-44,Male,North America,54188,9365.4,5.79,2025-01-02,9679,8.86875,15.90050933786078,0.10354887562855887,6.380122536899765,10.900233214800668,1.9154509415706047,2.2893731990218154,2.827343759809835,2025,1,2,3,2,92.0
C6616,4790,1592,0.2508,3.01,497,9.64,0.3122,30,Google,Carousel,18-24,Other,Europe,55167,4742.1,11.63,2024-05-06,6347,2.978706030150754,9.541448692152919,0.2237833466015492,6.210600077024653,10.918138354023364,2.5360749363624,1.38095664838144,2.3553149807415648,2024,5,6,0,127,111.0
C4901,9520,235,0.0376,40.51,14,680.0,0.0596,8,Facebook,Image,35-44,Male,Africa,2282,9329.6,0.24,2024-03-27,6250,39.700425531914895,666.4,0.036910354020097076,2.70805020110221,7.733245646529795,0.2151113796169455,3.706238547723497,6.503389566317273,2024,3,27,2,87,163.0
C3460,5620,1265,0.1738,4.44,21,267.62,0.0166,14,Google,Video,45-54,Other,Africa,2835,5844.8,0.49,2024-10-29,7278,4.620395256916996,278.32380952380953,0.1602463491420971,3.091042453358316,7.950149887652018,0.3987761199573678,1.7264019918448092,5.632371716449235,2024,10,29,1,303,135.0
C1550,3190,1692,0.2007,1.89,1396,2.29,0.8251,21,Google,Image,18-24,Other,North America,83760,3190.0,26.26,2024-07-06,8430,1.8853427895981087,2.2851002865329515,0.18290472005453523,7.242082359256962,11.335722784346121,3.3054204262683866,1.0596437107867367,1.189397180095532,2024,7,6,5,188,60.0
C9385,7920,1375,0.1758,5.76,174,45.52,0.1265,15,Google,Carousel,35-44,Other,North America,19836,8078.4,2.46,2024-03-15,7821,5.8751999999999995,46.42758620689655,0.16194876698601754,5.1647859739235145,9.89530415972811,1.2412685890696329,1.9279207340385935,3.859204046899262,2024,3,15,4,75,114.0
C7499,2930,146,0.0383,20.07,50,58.6,0.3425,10,Instagram,Carousel,45-54,Female,South America,3700,2842.1,1.3,2024-08-12,3812,19.46643835616438,56.842,0.03758476032727121,3.9318256327243257,8.216358332386156,0.832909122935104,3.018786391186499,4.05771515539931,2024,8,12,0,225,74.0
C3295,4380,1644,0.2757,2.66,1252,3.5,0.7616,21,LinkedIn,Carousel,18-24,Male,North America,57592,4248.6,13.56,2024-03-17,5963,2.584306569343066,3.393450479233227,0.2434950475621073,7.133295954896068,10.961156311521107,2.67827804276854,1.2765650297756583,1.480114904519629,2024,3,17,6,77,46.0
C3899,7130,958,0.1071,7.44,573,12.44,0.5981,12,LinkedIn,Video,55+,Other,North America,72198,7272.6,9.93,2024-10-16,8944,7.5914405010438415,12.69214659685864,0.10174398388328407,6.352629396319567,11.187181474369487,2.391511302188447,2.1507664170526075,2.616822427363371,2024,10,16,2,290,126.0
C2428,2370,260,0.1226,9.12,30,79.0,0.1154,15,LinkedIn,Carousel,35-44,Other,Asia,5460,2322.6,2.35,2024-04-24,2120,8.933076923076923,77.42,0.11564742352596187,3.4339872044851463,8.605387202152153,1.208960345836975,2.2958702913970237,4.362078996864185,2024,4,24,2,115,182.0
C3410,2590,1291,0.1318,2.01,392,6.61,0.3036,23,Google,Text,45-54,Other,Europe,23520,2538.2,9.27,2025-01-15,9795,1.9660728117738187,6.475,0.1238092857262864,5.973809611869261,10.065648918115544,2.329227023940467,1.0872387922255555,2.01156411927675,2025,1,15,2,15,60.0
C2682,6510,1777,0.3739,3.66,964,6.75,0.5425,19,LinkedIn,Video,35-44,Female,Europe,68444,6835.5,10.01,2024-07-05,4752,3.846651660101294,7.090767634854772,0.31765341094776545,6.872128101338986,11.133785782029612,2.3988039507345884,1.5782880871672627,2.0907236134483775,2024,7,5,4,187,71.0
C1149,2440,1771,0.2563,1.38,47,51.91,0.0265,13,LinkedIn,Image,45-54,Female,Europe,1645,2464.4,0.67,2024-12-15,6909,1.3915302089215134,52.43404255319149,0.2281708930282351,3.871201010907891,7.406103381237015,0.5128236264286639,0.871933415846648,3.978448043844805,2024,12,15,6,350,35.0
C3731,5880,898,0.0908,6.55,266,22.11,0.2962,30,LinkedIn,Carousel,35-44,Other,Asia,33250,5762.4,5.77,2024-12-01,9889,6.416926503340757,21.66315789473684,0.08691137198929641,5.58724865840025,10.41184012081972,1.9125010869241836,2.003764753488762,3.1207406057638223,2024,12,1,6,336,125.0
C8833,4300,956,0.12,4.5,640,6.72,0.6695,29,YouTube,Video,35-44,Female,North America,99200,4257.0,23.3,2025-01-21,7966,4.452928870292887,6.6515625,0.11332868530700317,6.46302945692067,11.504903373867316,3.190476350346503,1.6961528717167045,2.0349098753485997,2025,1,21,1,21,155.0
C3638,3880,1880,0.9131,2.06,1223,3.17,0.6505,30,LinkedIn,Carousel,25-34,Male,North America,99063,3802.4,26.05,2024-07-27,2058,2.022553191489362,3.1090760425183976,0.6487249630071986,7.1098794630722715,11.503521384894935,3.2976870052924907,1.1061019018596054,1.4131981960620836,2024,7,27,5,209,81.0
C4338,7190,292,0.0638,24.62,256,28.09,0.8767,28,YouTube,Text,55+,Female,Europe,48896,7549.5,6.48,2024-06-03,4576,25.85445205479452,29.490234375,0.06184740332608015,5.54907608489522,10.797471323887743,2.012232791986386,3.2904316193061978,3.4174064479171586,2024,6,3,0,155,191.0
C6752,5720,388,0.044,14.74,141,40.57,0.3634,30,YouTube,Video,35-44,Female,Africa,26226,5434.0,4.83,2024-05-29,8818,14.005154639175258,38.53900709219858,0.04305948946044697,4.955827057601261,10.174544693464336,1.763017000362401,2.708393784682295,3.6772877059501514,2024,5,29,2,150,186.0
C3932,7400,571,0.2837,12.96,417,17.75,0.7303,24,Google,Carousel,45-54,Male,Asia,57963,7622.0,7.6,2024-03-19,2012,13.348511383537653,18.27817745803357,0.24974653310874378,6.035481432524756,10.967577407165814,2.151762203259462,2.6636462004858044,2.9589737545291595,2024,3,19,1,79,139.0
C5539,2820,1893,0.8929,1.49,1374,2.05,0.7258,7,Google,Image,55+,Other,South America,193734,2904.6,66.7,2024-03-19,2120,1.5343898573692552,2.1139737991266374,0.6381100446300367,7.226209010100671,12.174246524863722,4.215086179918229,0.9299529206449771,1.1358996594800181,2024,3,19,1,79,141.0
C3363,7500,1324,0.1383,5.66,740,10.14,0.5589,12,Facebook,Carousel,35-44,Female,North America,59940,7575.0,7.91,2024-06-28,9573,5.721299093655589,10.236486486486486,0.1295359213490339,6.608000625296087,11.001116024081504,2.187174241482718,1.9052814533599087,2.4191662054288128,2024,6,28,4,180,81.0
C7188,6160,1464,0.5579,4.21,349,17.65,0.2384,9,Facebook,Video,45-54,Other,North America,21638,6344.8,3.41,2024-11-28,2624,4.333879781420765,18.179942693409743,0.4433387605362459,5.857933154483459,9.982252521171782,1.4838746894587547,1.6740788873394985,2.9538650816202625,2024,11,28,3,333,62.0
C3702,9060,665,0.094,13.62,561,16.15,0.8436,7,Instagram,Carousel,55+,Male,South America,33099,9422.4,3.51,2024-02-16,7074,14.169022556390978,16.79572192513369,0.08984070399978947,6.331501849893691,10.407288561365155,1.506297153514587,2.7192553586142294,2.8789580871268203,2024,2,16,4,47,59.0
C9268,3640,955,0.1729,3.81,544,6.69,0.5696,25,Instagram,Text,35-44,Other,South America,75616,3822.0,19.78,2025-02-07,5523,4.002094240837696,7.025735294117647,0.15947931454532233,6.300785794663244,11.233436404613535,3.0339909856710814,1.6098566729092316,2.0826532902539467,2025,2,7,4,38,139.0
C2970,5950,684,0.1187,8.7,211,28.2,0.3085,14,Google,Carousel,18-24,Other,North America,11605,6128.5,1.89,2024-05-24,5762,8.959795321637428,29.045023696682463,0.11216729687074775,5.356586274672012,9.359277484750553,1.0612565021243408,2.298556521348949,3.402697046491936,2024,5,24,4,145,55.0
C6942,5780,838,0.2374,6.9,682,8.48,0.8138,27,Instagram,Text,45-54,Female,North America,75702,5491.0,13.79,2024-09-13,3529,6.552505966587113,8.051319648093841,0.21301240411475136,6.52649485957079,11.234573068759179,2.6939512767227085,2.0218794242932225,2.2029105645504337,2024,9,13,4,257,111.0
C6297,8750,1793,0.3259,4.88,1058,8.27,0.5901,8,YouTube,Text,18-24,Other,North America,86756,8750.0,9.91,2024-02-28,5501,4.880089235917457,8.2703213610586,0.282091474138536,6.9650803456014065,11.370866386196361,2.3896797998449792,1.771571937971817,2.226818045757748,2024,2,28,2,59,82.0
C9090,5740,1571,0.697,3.65,1052,5.46,0.6696,16,YouTube,Video,55+,Male,Asia,143072,5912.2,24.2,2024-08-10,2253,3.7633354551241247,5.619961977186311,0.5288619862520892,6.959398512133975,11.871110268497091,3.2268439945173775,1.5609481487160006,1.8900896263049767,2024,8,10,5,223,136.0
C3450,9080,200,0.0258,45.4,77,117.92,0.385,26,Facebook,Carousel,55+,Other,Asia,13552,8898.4,1.52,2024-08-17,7751,44.492,115.56363636363636,0.025472795973031023,4.356708826689592,9.514363204016016,0.9242589015233319,3.817536486322198,4.758437358754787,2024,8,17,5,230,176.0
C9143,4530,577,0.0678,7.85,166,27.29,0.2877,9,LinkedIn,Image,18-24,Other,North America,13446,4530.0,2.97,2025-01-11,8510,7.8509532062391685,27.289156626506024,0.0656004570839488,5.117993812416755,9.50651131182387,1.3787660946990992,2.1805251601395446,3.3424785731513893,2025,1,11,5,11,81.0
C7579,9310,1584,0.4761,5.88,710,13.11,0.4482,24,LinkedIn,Video,18-24,Male,Europe,58220,9030.7,6.45,2025-01-06,3327,5.7011994949494955,12.719295774647888,0.3894034745608141,6.566672429803241,10.972001393380205,2.0082140323914683,1.9022865394700637,2.618803292601959,2025,1,6,0,6,82.0
C2635,9900,1517,0.5366,6.53,719,13.77,0.474,8,Instagram,Video,45-54,Male,Asia,114321,10098.0,11.32,2024-09-06,2827,6.656558998022413,14.044506258692628,0.42957218345139747,6.579251212010101,11.646774307202293,2.511223958105374,2.035562665855977,2.7110128919092427,2024,9,6,4,250,159.0
C9636,3420,1101,0.264,3.11,1076,3.18,0.9773,10,YouTube,Video,45-54,Other,Asia,76396,3420.0,22.34,2024-12-06,4170,3.106267029972752,3.1784386617100373,0.2342812957246657,6.981934677156389,11.243698707367935,3.15016862685841,1.4125143505719253,1.4299376508517974,2024,12,6,4,341,71.0
C5359,4750,1322,0.2481,3.59,1147,4.14,0.8676,23,Facebook,Video,35-44,Other,South America,153698,4797.5,32.04,2024-11-28,5328,3.6289712556732225,4.182650392327812,0.22162239494227096,7.045776576879511,11.94275142332465,3.497718948652777,1.5323346524107617,1.6453165841692288,2024,11,28,3,333,134.0
C6827,2520,911,0.2751,2.77,508,4.96,0.5576,11,YouTube,Video,55+,Male,Europe,101092,2494.8,40.52,2024-09-06,3311,2.7385290889132823,4.911023622047244,0.24302460690735922,6.2324480165505225,11.523796164233632,3.7261752388576332,1.318692242332546,1.7768190181203654,2024,9,6,4,250,199.0
C7162,7210,225,0.1143,32.04,17,424.12,0.0756,11,YouTube,Image,18-24,Other,South America,1989,7498.4,0.27,2025-01-20,1968,33.32622222222222,441.08235294117645,0.1082264050708712,2.8903717578961645,7.595889917718538,0.23901690047049992,3.53590955836817,6.091496183593933,2025,1,20,0,20,117.0
C9487,5850,392,0.0627,14.92,73,80.14,0.1862,8,LinkedIn,Image,25-34,Male,Europe,12410,5557.5,2.23,2024-06-14,6251,14.177295918367347,76.13013698630137,0.06081283939651243,4.30406509320417,9.426338455129521,1.172482137234565,2.7198006216047457,4.3454940859886895,2024,6,14,4,166,170.0
C1404,4970,1943,0.2683,2.56,186,26.72,0.0957,10,LinkedIn,Image,45-54,Female,Europe,18786,4771.2,3.94,2025-01-18,7241,2.455584148224395,25.651612903225807,0.23767742109124682,5.231108616854587,9.840920420267299,1.597365331199831,1.2399915162205097,3.282849670477518,2025,1,18,5,18,101.0
C7167,3610,1314,0.1527,2.75,684,5.28,0.5205,24,Google,Carousel,55+,Male,Africa,82080,3682.2,22.29,2024-05-14,8605,2.802283105022831,5.383333333333333,0.14210701662482983,6.529418838262226,11.315461843566249,3.1480240838962494,1.3356017034252727,1.8536904269585452,2024,5,14,1,135,120.0
C5765,2070,347,0.0459,5.97,151,13.71,0.4352,9,YouTube,Image,55+,Female,South America,14798,2070.0,7.15,2024-11-29,7559,5.965417867435159,13.708609271523178,0.044877758778085454,5.0238805208462765,9.602314889901848,2.0980179272527715,1.9409576007566238,2.688432987079503,2024,11,29,4,334,98.0
C8598,5140,1285,0.1314,4.0,664,7.74,0.5167,16,Google,Video,25-34,Other,Europe,21248,4934.4,4.31,2024-06-21,9779,3.84,7.431325301204819,0.12345580392691827,6.499787040655854,9.964065114421732,1.6695918352538475,1.5769147207285403,2.13195397213699,2024,6,21,4,173,32.0
C7285,8870,1202,0.293,7.38,691,12.84,0.5749,24,LinkedIn,Carousel,25-34,Male,Europe,102959,8426.5,12.22,2025-01-31,4102,7.010399334442596,12.19464544138929,0.25696509978972043,6.539585955617669,11.542095842270008,2.5817308344235403,2.0807406143247897,2.5798110989151652,2025,1,31,4,31,149.0
C8511,7560,904,0.2306,8.36,887,8.52,0.9812,25,Instagram,Carousel,18-24,Female,Africa,163208,7938.0,20.56,2024-05-09,3920,8.780973451327434,8.949267192784667,0.20750185532425286,6.78897174299217,12.002786867050425,3.070839746040796,2.280439013994012,2.297498899491918,2024,5,9,3,130,184.0
C6999,9160,1334,0.1715,6.87,19,482.11,0.0142,21,Instagram,Text,55+,Other,Asia,3648,9251.6,0.39,2024-05-06,7778,6.9352323838080965,486.9263157894737,0.1582849789657133,2.995732273553991,8.202208436436448,0.3293037471426004,2.071312639473694,6.190164402217987,2024,5,6,0,127,192.0
C7645,6670,777,0.4584,8.58,201,33.18,0.2587,7,Instagram,Image,35-44,Male,Africa,22713,6469.9,3.51,2024-12-12,1695,8.326769626769627,32.188557213930345,0.3773399443823162,5.308267697401205,10.030736753451592,1.506297153514587,2.2328887198331273,3.5022051542817514,2024,12,12,3,347,113.0
C5782,6690,408,0.1429,16.4,321,20.84,0.7868,15,Facebook,Image,25-34,Female,South America,21186,6489.3,3.26,2025-01-30,2855,15.90514705882353,20.21588785046729,0.1335688919214152,5.7745515455444085,9.96114306502429,1.449269160281279,2.827618135253839,3.0547503279066794,2025,1,30,3,30,66.0
C7738,3500,1395,0.3259,2.51,177,19.77,0.1269,9,Facebook,Video,55+,Other,Africa,13452,3570.0,3.77,2024-09-03,4280,2.5591397849462365,20.16949152542373,0.282091474138536,5.181783550292085,9.506957408485542,1.5623463049002497,1.269518882223807,3.0525610662198583,2024,9,3,1,247,76.0
C9821,9400,1741,0.2261,5.4,514,18.29,0.2952,16,Instagram,Text,55+,Female,Africa,67848,9118.0,7.44,2024-11-19,7700,5.237219988512349,17.739299610894943,0.20383840025620426,6.244166900663736,11.12503992676089,2.132982308607866,1.8305345684487113,2.9306229020934373,2024,11,19,1,324,132.0
C5108,5240,1736,0.388,3.02,1613,3.25,0.9291,21,Instagram,Carousel,45-54,Male,South America,248402,5135.2,48.37,2024-09-02,4474,2.958064516129032,3.1836329820210785,0.32786386208461277,7.3864708488298945,12.422807706263217,3.8993429522707714,1.3757551472317195,1.4311800035128222,2024,9,2,0,246,154.0
C4524,8760,390,0.1711,22.46,166,52.77,0.4256,17,Instagram,Image,35-44,Female,Europe,15438,8497.2,1.82,2024-04-23,2279,21.78769230769231,51.18795180722892,0.15794347806595455,5.117993812416755,9.644652054641927,1.0367368849500223,3.1262205791438205,3.9548516599576264,2024,4,23,1,114,93.0
C8689,5740,1683,0.4309,3.41,1002,5.73,0.5954,21,Google,Video,35-44,Male,Africa,91182,5453.0,16.72,2024-04-17,3905,3.240047534165181,5.442115768463074,0.35830361693055224,6.910750787961936,11.420623755178358,2.8746939451769347,1.4445744800690392,1.8628570216359328,2024,4,17,2,108,91.0
C4510,2670,267,0.216,10.0,253,10.55,0.9476,10,Facebook,Video,35-44,Other,South America,20240,2616.6,7.74,2024-11-28,1236,9.799999999999999,10.342292490118577,0.19556678354397528,5.537334267018537,9.915465529295535,2.167910189667444,2.379546134130174,2.4285384374905528,2024,11,28,3,333,80.0
C1739,4520,881,0.1416,5.13,78,57.95,0.0885,24,LinkedIn,Video,18-24,Male,North America,4368,4610.4,0.95,2024-12-18,6221,5.233144154370033,59.107692307692304,0.13243078718048962,4.3694478524670215,8.382289428951436,0.6678293725756554,1.829880885165569,4.096137825159434,2024,12,18,2,353,56.0
C2962,3550,1448,0.1509,2.45,1268,2.8,0.8757,7,LinkedIn,Carousel,25-34,Female,Asia,45648,3479.0,13.12,2024-06-07,9595,2.402624309392265,2.743690851735016,0.14054424499230833,7.1459844677143876,10.728736979978141,2.647592232065096,1.2245469895983014,1.3200719835541468,2024,6,7,4,159,36.0
C2934,3600,751,0.1244,4.79,304,11.84,0.4048,24,LinkedIn,Image,18-24,Female,Africa,24624,3780.0,6.51,2025-01-04,6036,5.033288948069241,12.43421052631579,0.11724956005023976,5.720311776607412,10.11151746604029,2.0162354657760435,1.7972922929030033,2.5978044778783347,2025,1,4,5,4,81.0
